rpc,3,1,73,5319600
rpc,3,2,66,506000
rpc,3,3,66,0
rpc,3,1,74,343300
rpc,3,2,67,5066100
rpc,3,1,75,1528900
rpc,3,2,68,856600
rpc,3,3,67,260600
rpc,3,2,69,4186700
rpc,3,3,68,4382900
rpc,3,1,76,6205600
rpc,3,3,69,2426200
rpc,3,1,77,2322500
rpc,3,2,70,2324300
rpc,3,3,70,1023100
rpc,3,2,71,1706600
rpc,3,1,78,638600
rpc,3,3,71,2508500
rpc,3,2,72,3446300
rpc,3,1,79,2754100
rpc,3,3,72,1006300
rpc,3,2,73,975300
rpc,3,1,80,1110900
rpc,3,3,73,2345700
rpc,3,1,81,1822800
rpc,3,3,74,972500
rpc,3,2,74,486300
rpc,3,1,82,614200
rpc,3,3,75,2048400
rpc,3,2,75,9889700
rpc,3,3,76,165200
rpc,3,2,76,901000
rpc,3,1,83,5461400
rpc,3,3,77,586900
rpc,3,1,84,713200
rpc,3,3,78,0
rpc,3,2,77,4052100
rpc,3,1,85,2973400
rpc,3,2,78,559900
rpc,3,1,86,1069500
rpc,3,3,79,1050500
rpc,3,2,79,14825200
rpc,3,1,87,1467100
rpc,3,2,80,4291800
rpc,3,3,80,179700
rpc,3,2,81,1022500
rpc,3,1,88,1067300
rpc,3,3,81,2311600
rpc,3,1,89,1026500
rpc,3,2,82,0
rpc,3,1,90,873900
rpc,3,2,83,659800
rpc,3,1,91,262200
rpc,3,2,84,15976200
rpc,3,3,82,14245600
rpc,3,2,85,4317600
rpc,3,3,83,2938200
rpc,3,2,86,1051400
rpc,3,1,92,3993800
rpc,3,2,87,590300
rpc,3,3,84,0
rpc,3,1,93,561800
rpc,3,2,88,2721500
rpc,3,3,85,585900
rpc,3,1,94,7885500
rpc,3,3,86,642600
rpc,3,1,95,627100
rpc,3,2,89,1221800
rpc,3,3,87,1536800
rpc,3,1,96,1689700
rpc,3,2,90,5869300
rpc,3,3,88,0
rpc,3,1,97,121200
rpc,3,2,91,2378400
rpc,3,1,98,639900
rpc,3,3,89,939200
rpc,3,2,92,1499000
rpc,3,1,99,1581500
rpc,3,3,90,6170200
rpc,3,1,100,813900
rpc,3,2,93,565000
rpc,3,3,91,107900
rpc,3,2,94,1747400
rpc,3,3,92,4862500
rpc,3,2,95,2129600
rpc,3,3,93,2498200
rpc,3,2,96,602600
rpc,3,3,94,0
rpc,3,2,97,504000
rpc,3,3,95,0
rpc,3,2,98,0
rpc,3,3,96,3084200
rpc,3,2,99,800700
rpc,3,3,97,0
rpc,3,2,100,786500
rpc,3,3,98,790900
rpc,3,3,99,9340500
rpc,3,3,100,0
rpc,1,1,1,522300
rpc,1,1,2,603700
rpc,1,1,3,534200
rpc,1,1,4,611900
rpc,1,1,5,503800
rpc,1,1,6,264600
rpc,1,1,7,725800
rpc,1,1,8,729600
rpc,1,1,9,645800
rpc,1,1,10,0
rpc,1,1,11,708700
rpc,1,1,12,0
rpc,1,1,13,0
rpc,1,1,14,0
rpc,1,1,15,0
rpc,1,1,16,0
rpc,1,1,17,300800
rpc,1,1,18,633400
rpc,1,1,19,0
rpc,1,1,20,0
rpc,1,1,21,621100
rpc,1,1,22,0
rpc,1,1,23,709800
rpc,1,1,24,835200
rpc,1,1,25,504200
rpc,1,1,26,510300
rpc,1,1,27,0
rpc,1,1,28,682000
rpc,1,1,29,0
rpc,1,1,30,0
rpc,1,1,31,637700
rpc,1,1,32,550800
rpc,1,1,33,0
rpc,1,1,34,0
rpc,1,1,35,1090400
rpc,1,1,36,529800
rpc,1,1,37,0
rpc,1,1,38,0
rpc,1,1,39,0
rpc,1,1,40,0
rpc,1,1,41,0
rpc,1,1,42,0
rpc,1,1,43,503800
rpc,1,1,44,536700
rpc,1,1,45,0
rpc,1,1,46,0
rpc,1,1,47,0
rpc,1,1,48,696900
rpc,1,1,49,0
rpc,1,1,50,525200
rpc,1,1,51,0
rpc,1,1,52,641300
rpc,1,1,53,2149500
rpc,1,1,54,0
rpc,1,1,55,0
rpc,1,1,56,0
rpc,1,1,57,641800
rpc,1,1,58,533500
rpc,1,1,59,0
rpc,1,1,60,0
rpc,1,1,61,0
rpc,1,1,62,0
rpc,1,1,63,0
rpc,1,1,64,0
rpc,1,1,65,504200
rpc,1,1,66,579700
rpc,1,1,67,0
rpc,1,1,68,0
rpc,1,1,69,0
rpc,1,1,70,309300
rpc,1,1,71,638000
rpc,1,1,72,622300
rpc,1,1,73,0
rpc,1,1,74,0
rpc,1,1,75,0
rpc,1,1,76,315500
rpc,1,1,77,0
rpc,1,1,78,0
rpc,1,1,79,0
rpc,1,1,80,0
rpc,1,1,81,327600
rpc,1,1,82,0
rpc,1,1,83,691300
rpc,1,1,84,666500
rpc,1,1,85,0
rpc,1,1,86,1041600
rpc,1,1,87,0
rpc,1,1,88,0
rpc,1,1,89,198400
rpc,1,1,90,526200
rpc,1,1,91,0
rpc,1,1,92,235600
rpc,1,1,93,0
rpc,1,1,94,0
rpc,1,1,95,542800
rpc,1,1,96,0
rpc,1,1,97,0
rpc,1,1,98,0
rpc,1,1,99,333400
rpc,1,1,100,647400
rpc,5,4,1,8615800
rpc,5,4,2,0
rpc,5,4,3,9378500
rpc,5,1,1,7157600
rpc,5,4,4,1098400
rpc,5,3,1,7209700
rpc,5,1,2,5041200
rpc,5,2,1,2482500
rpc,5,4,5,1129400
rpc,5,3,2,504100
rpc,5,5,1,1780300
rpc,5,1,3,188400
rpc,5,2,2,2467000
rpc,5,4,6,504300
rpc,5,3,3,870500
rpc,5,5,2,2666900
rpc,5,1,4,538100
rpc,5,2,3,0
rpc,5,3,4,504000
rpc,5,5,3,959800
rpc,5,1,5,518600
rpc,5,4,7,701500
rpc,5,5,4,513600
rpc,5,1,6,673800
rpc,5,2,4,503800
rpc,5,5,5,1186300
rpc,5,3,5,0
rpc,5,1,7,529000
rpc,5,4,8,503600
rpc,5,2,5,626800
rpc,5,5,6,0
rpc,5,3,6,503900
rpc,5,1,8,722300
rpc,5,4,9,1229000
rpc,5,2,6,333400
rpc,5,3,7,607500
rpc,5,5,7,577800
rpc,5,1,9,0
rpc,5,2,7,291200
rpc,5,3,8,678100
rpc,5,5,8,617300
rpc,5,4,10,503700
rpc,5,1,10,892600
rpc,5,5,9,667200
rpc,5,3,9,2726300
rpc,5,4,11,5451800
rpc,5,3,10,3378400
rpc,5,4,12,1038900
rpc,5,5,10,566500
rpc,5,4,13,803500
rpc,5,2,8,2821300
rpc,5,3,11,815600
rpc,5,5,11,1243200
rpc,5,4,14,322700
rpc,5,3,12,1320900
rpc,5,2,9,465700
rpc,5,3,13,1271500
rpc,5,1,11,3524000
rpc,5,3,14,638900
rpc,5,5,12,821400
rpc,5,2,10,4111000
rpc,5,5,13,705900
rpc,5,3,15,663400
rpc,5,5,14,206400
rpc,5,4,15,612500
rpc,5,5,15,945500
rpc,5,1,12,523500
rpc,5,3,16,635300
rpc,5,1,13,2996200
rpc,5,4,16,1963100
rpc,5,5,16,1324300
rpc,5,2,11,595500
rpc,5,4,17,137700
rpc,5,2,12,587700
rpc,5,3,17,287700
rpc,5,4,18,551400
rpc,5,1,14,606200
rpc,5,5,17,1051700
rpc,5,2,13,613500
rpc,5,3,18,1098700
rpc,5,4,19,1334600
rpc,5,1,15,642800
rpc,5,5,18,642800
rpc,5,2,14,0
rpc,5,3,19,602400
rpc,5,1,16,305300
rpc,5,4,20,0
rpc,5,5,19,545400
rpc,5,4,21,1093000
rpc,5,1,17,1320500
rpc,5,2,15,890200
rpc,5,5,20,445100
rpc,5,2,16,485000
rpc,5,5,21,701300
rpc,5,2,17,5492200
rpc,5,3,20,583800
rpc,5,5,22,0
rpc,5,2,18,722500
rpc,5,5,23,613700
rpc,5,1,18,504500
rpc,5,3,21,427900
rpc,5,5,24,644600
rpc,5,2,19,878200
rpc,5,4,22,128000
rpc,5,1,19,579600
rpc,5,4,23,4353300
rpc,5,5,25,551100
rpc,5,1,20,551100
rpc,5,4,24,212400
rpc,5,2,20,1422100
rpc,5,4,25,1413600
rpc,5,1,21,211700
rpc,5,5,26,1016100
rpc,5,3,22,584900
rpc,5,2,21,963400
rpc,5,4,26,769200
rpc,5,1,22,539800
rpc,5,5,27,2772100
rpc,5,1,23,676800
rpc,5,2,22,679400
rpc,5,4,27,948000
rpc,5,3,23,356600
rpc,5,5,28,346100
rpc,5,1,24,594200
rpc,5,2,23,654200
rpc,5,4,28,1317600
rpc,5,1,25,1144400
rpc,5,5,29,542800
rpc,5,1,26,4773200
rpc,5,5,30,677400
rpc,5,4,29,503700
rpc,5,3,24,1131700
rpc,5,5,31,816300
rpc,5,1,27,677400
rpc,5,2,24,656100
rpc,5,1,28,709600
rpc,5,2,25,860400
rpc,5,5,32,680800
rpc,5,2,26,2343600
rpc,5,3,25,2961900
rpc,5,1,29,615900
rpc,5,2,27,407700
rpc,5,1,30,653200
rpc,5,2,28,481200
rpc,5,3,26,504100
rpc,5,5,33,471800
rpc,5,4,30,515500
rpc,5,1,31,718200
rpc,5,4,31,872700
rpc,5,3,27,1110600
rpc,5,5,34,5209300
rpc,5,2,29,630500
rpc,5,1,32,0
rpc,5,5,35,745900
rpc,5,3,28,1101600
rpc,5,5,36,424800
rpc,5,4,32,980600
rpc,5,3,29,689500
rpc,5,4,33,628000
rpc,5,3,30,483600
rpc,5,5,37,2983200
rpc,5,2,30,517900
rpc,5,3,31,0
rpc,5,5,38,3033200
rpc,5,1,33,640300
rpc,5,2,31,1129100
rpc,5,5,39,1142700
rpc,5,4,34,583700
rpc,5,3,32,514500
rpc,5,1,34,1040900
rpc,5,3,33,570600
rpc,5,5,40,2187400
rpc,5,3,34,4615900
rpc,5,4,35,577700
rpc,5,1,35,807100
rpc,5,2,32,3045500
rpc,5,3,35,164800
rpc,5,2,33,686600
rpc,5,5,41,665600
rpc,5,3,36,834600
rpc,5,5,42,981400
rpc,5,1,36,2255800
rpc,5,4,36,1410400
rpc,5,1,37,614500
rpc,5,3,37,1173200
rpc,5,5,43,1057600
rpc,5,4,37,290500
rpc,5,5,44,2338500
rpc,5,4,38,506300
rpc,5,1,38,146900
rpc,5,2,34,596100
rpc,5,5,45,503700
rpc,5,3,38,175300
rpc,5,4,39,503600
rpc,5,1,39,589000
rpc,5,5,46,159200
rpc,5,3,39,236100
rpc,5,4,40,552800
rpc,5,2,35,1644400
rpc,5,1,40,0
rpc,5,3,40,0
rpc,5,5,47,619400
rpc,5,4,41,115900
rpc,5,2,36,0
rpc,5,1,41,0
rpc,5,3,41,0
rpc,5,5,48,673900
rpc,5,4,42,570900
rpc,5,2,37,504400
rpc,5,1,42,307900
rpc,5,3,42,0
rpc,5,5,49,707100
rpc,5,1,43,505300
rpc,5,2,38,169300
rpc,5,4,43,1407300
rpc,5,3,43,0
rpc,5,5,50,503000
rpc,5,1,44,705800
rpc,5,2,39,202800
rpc,5,4,44,0
rpc,5,3,44,514100
rpc,5,5,51,704600
rpc,5,1,45,539400
rpc,5,2,40,739300
rpc,5,4,45,639500
rpc,5,1,46,1740400
rpc,5,2,41,505300
rpc,5,3,45,546700
rpc,5,5,52,505100
rpc,5,4,46,167500
rpc,5,1,47,172700
rpc,5,2,42,1260300
rpc,5,3,46,531100
rpc,5,4,47,535300
rpc,5,2,43,0
rpc,5,1,48,607200
rpc,5,5,53,514400
rpc,5,3,47,0
rpc,5,4,48,0
rpc,5,2,44,558200
rpc,5,1,49,698500
rpc,5,5,54,670100
rpc,5,3,48,0
rpc,5,4,49,528300
rpc,5,2,45,791000
rpc,5,1,50,0
rpc,5,5,55,737000
rpc,5,3,49,569300
rpc,5,4,50,0
rpc,5,1,51,131600
rpc,5,2,46,634300
rpc,5,5,56,0
rpc,5,3,50,612100
rpc,5,4,51,97600
rpc,5,1,52,554300
rpc,5,2,47,554300
rpc,5,5,57,0
rpc,5,3,51,0
rpc,5,4,52,599000
rpc,5,1,53,768700
rpc,5,2,48,517500
rpc,5,3,52,0
rpc,5,4,53,790700
rpc,5,5,58,0
rpc,5,1,54,564200
rpc,5,2,49,986900
rpc,5,3,53,530600
rpc,5,4,54,598600
rpc,5,5,59,598600
rpc,5,1,55,0
rpc,5,3,54,0
rpc,5,2,50,513700
rpc,5,4,55,586600
rpc,5,5,60,521500
rpc,5,1,56,1034700
rpc,5,3,55,304200
rpc,5,4,56,238800
rpc,5,1,57,579300
rpc,5,5,61,106800
rpc,5,3,56,515800
rpc,5,2,51,152600
rpc,5,4,57,813600
rpc,5,1,58,516500
rpc,5,5,62,2009000
rpc,5,3,57,589900
rpc,5,2,52,589900
rpc,5,4,58,0
rpc,5,1,59,133200
rpc,5,5,63,521000
rpc,5,3,58,0
rpc,5,2,53,643700
rpc,5,4,59,591800
rpc,5,1,60,622300
rpc,5,5,64,0
rpc,5,3,59,0
rpc,5,2,54,0
rpc,5,4,60,518000
rpc,5,1,61,136900
rpc,5,5,65,515500
rpc,5,3,60,49900
rpc,5,2,55,575000
rpc,5,1,62,58000
rpc,5,5,66,305700
rpc,5,2,56,521900
rpc,5,3,61,522900
rpc,5,5,67,0
rpc,5,4,61,827200
rpc,5,1,63,516900
rpc,5,2,57,651400
rpc,5,5,68,517000
rpc,5,4,62,654100
rpc,5,3,62,580000
rpc,5,1,64,705400
rpc,5,2,58,0
rpc,5,5,69,636600
rpc,5,4,63,542500
rpc,5,3,63,0
rpc,5,2,59,555200
rpc,5,5,70,98500
rpc,5,1,65,0
rpc,5,4,64,27700
rpc,5,3,64,126700
rpc,5,2,60,621800
rpc,5,1,66,826400
rpc,5,5,71,539100
rpc,5,3,65,668000
rpc,5,1,67,668000
rpc,5,4,65,0
rpc,5,2,61,571100
rpc,5,5,72,0
rpc,5,3,66,0
rpc,5,1,68,514300
rpc,5,2,62,92600
rpc,5,5,73,585900
rpc,5,4,66,101300
rpc,5,3,67,514500
rpc,5,5,74,0
rpc,5,2,63,650800
rpc,5,1,69,515100
rpc,5,5,75,591500
rpc,5,4,67,80800
rpc,5,3,68,1596500
rpc,5,1,70,607300
rpc,5,2,64,607300
rpc,5,5,76,0
rpc,5,4,68,514700
rpc,5,3,69,98200
rpc,5,1,71,633300
rpc,5,2,65,515300
rpc,5,5,77,669100
rpc,5,1,72,0
rpc,5,5,78,516200
rpc,5,2,66,617400
rpc,5,4,69,514000
rpc,5,1,73,247400
rpc,5,3,70,513900
rpc,5,5,79,0
rpc,5,2,67,530900
rpc,5,4,70,515500
rpc,5,1,74,657000
rpc,5,3,71,544100
rpc,5,2,68,1356100
rpc,5,4,71,535600
rpc,5,3,72,517000
rpc,5,4,72,711100
rpc,5,5,80,704800
rpc,5,1,75,578000
rpc,5,2,69,664800
rpc,5,1,76,662400
rpc,5,3,73,147100
rpc,5,2,70,717800
rpc,5,1,77,627700
rpc,5,5,81,679900
rpc,5,4,73,515800
rpc,5,3,74,290400
rpc,5,4,74,504200
rpc,5,2,71,688000
rpc,5,3,75,0
rpc,5,5,82,696700
rpc,5,1,78,514200
rpc,5,2,72,1493500
rpc,5,4,75,545400
rpc,5,1,79,2267300
rpc,5,3,76,515000
rpc,5,5,83,922300
rpc,5,1,80,817700
rpc,5,2,73,301500
rpc,5,5,84,219600
rpc,5,1,81,128500
rpc,5,3,77,570200
rpc,5,4,76,0
rpc,5,2,74,0
rpc,5,3,78,0
rpc,5,4,77,0
rpc,5,2,75,577500
rpc,5,5,85,504700
rpc,5,1,82,504700
rpc,5,3,79,0
rpc,5,4,78,578500
rpc,5,2,76,1015100
rpc,5,5,86,505200
rpc,5,1,83,625900
rpc,5,3,80,503800
rpc,5,4,79,406500
rpc,5,2,77,807900
rpc,5,3,81,724300
rpc,5,1,84,619300
rpc,5,5,87,504800
rpc,5,2,78,278200
rpc,5,4,80,170100
rpc,5,3,82,651400
rpc,5,1,85,694100
rpc,5,5,88,553100
rpc,5,1,86,0
rpc,5,3,83,0
rpc,5,4,81,803600
rpc,5,2,79,595300
rpc,5,5,89,809700
rpc,5,4,82,503200
rpc,5,1,87,1161500
rpc,5,5,90,1406600
rpc,5,3,84,586000
rpc,5,4,83,760100
rpc,5,2,80,504800
rpc,5,1,88,531600
rpc,5,5,91,503900
rpc,5,4,84,311000
rpc,5,2,81,187300
rpc,5,1,89,702500
rpc,5,3,85,674200
rpc,5,5,92,916700
rpc,5,2,82,565500
rpc,5,4,85,565500
rpc,5,3,86,504500
rpc,5,1,90,860100
rpc,5,2,83,76400
rpc,5,4,86,0
rpc,5,5,93,0
rpc,5,3,87,504300
rpc,5,1,91,1466800
rpc,5,2,84,1465300
rpc,5,5,94,598900
rpc,5,4,87,505000
rpc,5,3,88,0
rpc,5,1,92,198700
rpc,5,5,95,660600
rpc,5,2,85,504100
rpc,5,4,88,0
rpc,5,3,89,1261000
rpc,5,5,96,0
rpc,5,2,86,0
rpc,5,4,89,635900
rpc,5,1,93,132400
rpc,5,3,90,0
rpc,5,5,97,0
rpc,5,2,87,133900
rpc,5,4,90,112900
rpc,5,1,94,602700
rpc,5,3,91,169900
rpc,5,5,98,654500
rpc,5,4,91,503900
rpc,5,1,95,0
rpc,5,2,88,621200
rpc,5,3,92,1536300
rpc,5,5,99,605600
rpc,5,4,92,504400
rpc,5,1,96,230500
rpc,5,2,89,1165400
rpc,5,5,100,0
rpc,5,3,93,0
rpc,5,4,93,596100
rpc,5,1,97,0
rpc,5,2,90,0
rpc,5,1,98,784900
rpc,5,3,94,2077800
rpc,5,4,94,1372200
rpc,5,3,95,2081100
rpc,5,4,95,557800
rpc,5,1,99,503600
rpc,5,2,91,1747000
rpc,5,3,96,0
rpc,5,1,100,0
rpc,5,4,96,560000
rpc,5,2,92,0
rpc,5,3,97,505500
rpc,5,2,93,504400
rpc,5,4,97,886800
rpc,5,3,98,337300
rpc,5,4,98,0
rpc,5,3,99,504300
rpc,5,2,94,0
rpc,5,4,99,1604200
rpc,5,3,100,5276300
rpc,5,4,100,779900
rpc,5,2,95,504300
rpc,5,2,96,3043200
rpc,5,2,97,0
rpc,5,2,98,0
rpc,5,2,99,522500
rpc,5,2,100,0
