rpc,1,1,1051400
rpc,1,1,1490100
rpc,1,1,0
rpc,1,1,2248400
rpc,1,1,1029500
rpc,1,1,381400
rpc,1,1,0
rpc,1,1,745600
rpc,1,1,390100
rpc,1,1,369300
rpc,1,1,0
rpc,1,1,1417700
rpc,1,1,0
rpc,1,1,800400
rpc,1,1,0
rpc,1,1,865600
rpc,1,1,0
rpc,1,1,369500
rpc,1,1,1835100
rpc,1,1,434500
rpc,1,1,0
rpc,1,1,0
rpc,1,1,628500
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,760500
rpc,1,1,218000
rpc,1,1,704500
rpc,1,1,0
rpc,1,1,790900
rpc,1,1,499700
rpc,1,1,627000
rpc,1,1,322500
rpc,1,1,1121500
rpc,1,1,727000
rpc,1,1,0
rpc,1,1,860300
rpc,1,1,0
rpc,1,1,3345900
rpc,1,1,431000
rpc,1,1,495900
rpc,1,1,395700
rpc,1,1,730000
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,890100
rpc,1,1,552000
rpc,1,1,829900
rpc,1,1,562700
rpc,1,1,0
rpc,1,1,839700
rpc,1,1,835600
rpc,1,1,850600
rpc,1,1,437600
rpc,1,1,322300
rpc,1,1,970300
rpc,1,1,728100
rpc,1,1,720300
rpc,1,1,707500
rpc,1,1,857300
rpc,1,1,736500
rpc,1,1,371000
rpc,1,1,1244600
rpc,1,1,558300
rpc,1,1,752000
rpc,1,1,0
rpc,1,1,898900
rpc,1,1,527100
rpc,1,1,720900
rpc,1,1,0
rpc,1,1,1038000
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,702800
rpc,1,1,841800
rpc,1,1,0
rpc,1,1,0
rpc,1,1,1030300
rpc,1,1,0
rpc,1,1,513900
rpc,1,1,1046800
rpc,1,1,0
rpc,1,1,767500
rpc,1,1,0
rpc,1,1,0
rpc,1,1,545300
rpc,1,1,0
rpc,1,1,0
rpc,1,1,676200
rpc,1,1,604000
rpc,1,1,536000
rpc,1,1,0
rpc,1,1,949300
rpc,1,1,0
rpc,1,1,890100
rpc,1,1,0
rpc,1,1,583000
rpc,1,1,340000
rpc,1,1,0
rpc,1,1,601600
rpc,1,1,0
rpc,1,1,799500
rpc,1,1,330900
rpc,1,1,0
rpc,1,1,1010200
rpc,1,1,724300
rpc,1,1,0
rpc,1,1,1177300
rpc,1,1,0
rpc,1,1,896100
rpc,1,1,0
rpc,1,1,747700
rpc,1,1,0
rpc,1,1,842000
rpc,1,1,0
rpc,1,1,0
rpc,1,1,3131700
rpc,1,1,0
rpc,1,1,642200
rpc,1,1,0
rpc,1,1,504100
rpc,1,1,584500
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,671200
rpc,1,1,3999500
rpc,1,1,750500
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,505300
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,590900
rpc,1,1,782500
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,705100
rpc,1,1,0
rpc,1,1,770100
rpc,1,1,295800
rpc,1,1,0
rpc,1,1,0
rpc,1,1,645900
rpc,1,1,511400
rpc,1,1,758500
rpc,1,1,2539600
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,870600
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,8296500
rpc,1,1,2269900
rpc,1,1,2864900
rpc,1,1,4311300
rpc,1,1,1343700
rpc,1,1,3893400
rpc,1,1,2740500
rpc,1,1,784300
rpc,1,1,4079800
rpc,1,1,4232700
rpc,1,1,3387300
rpc,1,1,2909500
rpc,1,1,1527300
rpc,1,1,5315200
rpc,1,1,1843800
rpc,1,1,6409100
rpc,1,1,1484000
rpc,1,1,784300
rpc,1,1,960200
rpc,1,1,625300
rpc,1,1,0
rpc,1,1,702900
rpc,1,1,0
rpc,1,1,784500
rpc,1,1,523700
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,1644500
rpc,1,1,0
rpc,1,1,1138000
rpc,1,1,0
rpc,1,1,873300
rpc,1,1,0
rpc,1,1,757900
rpc,1,1,0
rpc,1,1,0
