rpc,1,1,516200
rpc,1,1,1662300
rpc,1,1,568600
rpc,1,1,0
rpc,1,1,370500
rpc,1,1,0
rpc,1,1,586000
rpc,1,1,0
rpc,1,1,0
rpc,1,1,1177200
rpc,1,1,0
rpc,1,1,695500
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,1985100
rpc,1,1,0
rpc,1,1,606200
rpc,1,1,664200
rpc,1,1,0
rpc,1,1,400500
rpc,1,1,0
rpc,1,1,0
rpc,1,1,1229400
rpc,1,1,514600
rpc,1,1,0
rpc,1,1,674300
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,578900
rpc,1,1,0
rpc,1,1,464800
rpc,1,1,447900
rpc,1,1,0
rpc,1,1,565700
rpc,1,1,239100
rpc,1,1,2327400
rpc,1,1,0
rpc,1,1,0
rpc,1,1,1042400
rpc,1,1,0
rpc,1,1,0
rpc,1,1,559500
rpc,1,1,376600
rpc,1,1,0
rpc,1,1,0
rpc,1,1,644900
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,503900
rpc,1,1,0
rpc,1,1,512000
rpc,1,1,413000
rpc,1,1,0
rpc,1,1,548200
rpc,1,1,682000
rpc,1,1,806100
rpc,1,1,0
rpc,1,1,481900
rpc,1,1,762700
rpc,1,1,0
rpc,1,1,504100
rpc,1,1,672200
rpc,1,1,0
rpc,1,1,495800
rpc,1,1,1694300
rpc,1,1,790100
rpc,1,1,238900
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,929000
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,558100
rpc,1,1,0
rpc,1,1,483300
rpc,1,1,0
rpc,1,1,453300
rpc,1,1,0
rpc,1,1,526000
rpc,1,1,0
rpc,1,1,0
rpc,1,1,496300
rpc,1,1,0
rpc,1,1,458300
rpc,1,1,0
rpc,1,1,500300
rpc,1,1,771300
rpc,1,1,0
rpc,1,1,524800
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,535800
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,414000
rpc,1,1,0
rpc,1,1,361100
rpc,1,1,665600
rpc,1,1,0
rpc,1,1,543700
rpc,1,1,1168700
rpc,1,1,342200
rpc,1,1,800400
rpc,1,1,1171700
rpc,1,1,0
rpc,1,1,0
rpc,1,1,664300
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,568600
rpc,1,1,0
rpc,1,1,0
rpc,1,1,587800
rpc,1,1,1348100
rpc,1,1,0
rpc,1,1,1231900
rpc,1,1,0
rpc,1,1,593800
rpc,1,1,0
rpc,1,1,474600
rpc,1,1,272200
rpc,1,1,579900
rpc,1,1,0
rpc,1,1,0
rpc,1,1,923700
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,505400
rpc,1,1,0
rpc,1,1,323200
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,556200
rpc,1,1,0
rpc,1,1,0
rpc,1,1,491500
rpc,1,1,1066700
rpc,1,1,0
rpc,1,1,663900
rpc,1,1,822000
rpc,1,1,812600
rpc,1,1,0
rpc,1,1,621000
rpc,1,1,0
rpc,1,1,620700
rpc,1,1,745600
rpc,1,1,386100
rpc,1,1,0
rpc,1,1,830600
rpc,1,1,499700
rpc,1,1,0
rpc,1,1,964300
rpc,1,1,0
rpc,1,1,774900
rpc,1,1,500900
rpc,1,1,519400
rpc,1,1,705600
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,806400
rpc,1,1,0
rpc,1,1,0
rpc,1,1,0
rpc,1,1,701400
rpc,1,1,667600
rpc,1,1,0
rpc,1,1,705300
rpc,1,1,541900
rpc,1,1,0
rpc,1,1,0
rpc,1,1,665800
rpc,1,1,0
